text,sentiment
yeni hafta başla gündem en önem madde rusya hammadde ihraç yaptırım getir haber ol haber etki haftasonu gıda enerji metal hepsi birden sert fiyat art göster geliş asya hisse senet sert sat yaşa gör abd endeks vade de yeni hafta sat başla bist-100 geç hafta dalgalı seyir ardından puan üzeri kapa yap başar bıst yeni hafta yurtdışı paralel ol sat baskı başla bekle,neg
"önce gün kuvvet alim gel gyo inşaat gübre mobilya sektör hisse dün olumlu seyir koru izle hisse baş ol üzere genel yay sat bist-100 endeks gün %1,5 yaklaş kayıp tamamla dün banka hisse sat devam et bıst yatay bant hareket koru hisse baz hareket gör bekle",neg
dün abd piyasa fed tutanak faiz artırım hız tahvil alım başla dair beklenti fiyatla ayrıca rusya karşı yeni yaptırım açıkla endeks baskı alt al UNK de dün hafif sat seyir ardından bist-100 endeks seviye üzeri tutun başar özellikle yüksel one çık hisse kar sat gör geri kalan hisse de geç gözle bıst seviye sen yüksel sin donuk ol süre yatay seyret düşün,neg
dün UNK sat baskı devam et gör bist-100 endeks sat başla gün ara seviye üzeri çık rağmen 4.900 hafif üzeri yatay kapa tamamla güç haber eksik yabancı yatırım sat baskı sür gün endeks yatay bant seyir sürme bekle,neg
yurt dişi hisse senet piyasa temkin seyir devam et dün abd pmı veri beklenti zayıf mayıs değer alt gel hisse senet sat yatırım tahvil yönel yol aç dün teknoloji hisse kısım yüksel hariç belli başlı abd hisse senet endeks sat seyir gözle yurt iç de gün seviye doğru yukarı yön hareket başla bist-100 endeks de öğle sonra abd gel veri sonra özellikle banka havayolu şirket gel sat gün kayıp tamamla gün içeri açıkla fed tutanak önce küresel piyasa hisse senet sabah temkin hareket et gör dinamik etki bıst gün yatay seyir başla gün içeri yurt dış gel haber ak göre yön bul çalış bekle,neg
dün yurtdışı taraf zayıf kapa yap bist-100 özellikle banka hisse gel alım gün artı kapa sanayi endeks de %2 yakın art hisse hareket ucuz kal düşün hisse yönelim UNK beklenti one çık düşün hafta sen gün bıst eğilim koru çalış düşün,neg
küresel piyasa yeni hafta başlangıç risk iştah koru hatırla üzere geç hafta bist-100 de önce hafta kayıp büyük ölçü kapa ancak özellikle cuma gün kapa yakın gel sert sat dalga piyasa dinamik yurt dış miktar olumsuz yön ayrış işaret et borsa aç önce abd vade asya piyasa arı seyret de UNK gün daha temkin yatay seviye koru başla bekle,neg
piyasa yeni hafta abd yeni mali teşvik paket onayla başla hisse senet risk iştah donuk en önem belirle küresel tahvil faiz seyir ol devam et hafta orta gel abd enflasyon veri kapsam hafta en önem konu ol orta çık geç hafta bist-100 yurt dişi zayıf seyir kısmen olumlu ayrış özellikle havayolu demir çelik petrokimya hisse öncü art göster abd hisse endeks iş özellikle teknoloji hisse sert kar sat neden geri çek yaşa yurt içeri geçen hafta ayrıca tl değer kayıp yıllık tahvil faiz yüksel cds prim art dikkat çek yeni hafta baş yurt dişi hisse senet endeks vade endeks temkin kısmen zayıf seyir dikkat çek UNK iş yurt dış paralel ol yeni hafta al başla bekle,neg
yurtdışı risk algı art bist sıkış sürme neden ol bu birlikte zirve seviye göre gerile s UNK üzeri gerile göster avrupa borsa endeks kıyasla UNK zirve göre sadece gerile ol olumlu ayrış işaret et gündem süre daha ukrayna eksen jeopolitik risk baskı taşı sabah aç itibar abd endeks vade asya piyasa sat görün bıst de gün sat baskı başla bekle,neg
UNK dün aç sonra gör al seyir bist-100 seviye ulaş sonra yer kar sat bırak endeks özellikle sen iki gün sürükle banka hisse kar sat daha belirgin banka birlikte çimento UNK altın maden hisse de dün sat seyir izle dün piyasa açı asıl önem geliş iş yurtdışı kaynak fed gel açıkla mart ay faiz art baz puan seviye daha önce bekle yüksek ol faiz zirve seviye önce öngörü yukarı oluş yön beklenti yarat beklenti bağ ol hisse senet endeks geri çek izle biz piyasa kapa sonra gel açıkla bugün UNK etki yurt iç dinamik kıyas sinir ol yurt iç iş bilanço temettü açıkla borsa hisse tercih etki ol bıst gün yatay eğilim başla bekle,neg
endeks dün özellikle banka hisse gel alım gün iç sark rağmen gün hafif ekşi destek bölge tamamla başar ancak piyasa oyun zayıfla katkı göz ön bulun piyasa üzeri baskı devam et söyle bugün endeks yatay seviye başla gün iç dar bant içeri seyret düşün,neg
hisse senet yeni hafta ilk işlem gün temkin seyir izle bekle,neg
küresel piyasa abd enflasyon veri önce denge ara sür dün UNK yatay seyir var dün seyir önce gün kuvvet alım gör banka geri çek dikkat çek bıst bugün gün temkin şekil yatay başlangıç yap bekle,neg
dün global piyasa risk iştah düş tüm varlık üzeri hisset endeks 1475/80 direnç kır gün son doğru hisse senet sat baskı art gör bugün miktar dengele çaba gör ancak küresel piyasa azal risk iştah yerel hisse senet de baskıla devam et düşün,neg
"abd borç tavan sorun çözüm enerji fiyat rahatla dün hisse senet piyasa alim getir ancak sabah itibar enerji fiyat yeniden yüksel gör dün ab abd borsa endeks art göster özellikle inşaat teknoloji gıda sektör dikkat çek dün bist yüksel iş uz süre sat baskı alt ol demir çelik hisse diğer büyük ölçek sanayi hisse havacılık sektör sürükle banka iş UNK %1,8 günlük getiri geri kal sabah aç tl hafif değer kayıp yurtdışı taraf abd vade yatay seyir asya piyasa çin tatil dön al seyir gözle bıst gün başla yatay seyir izle bekle",neg
"dün bist-100 endeks %3,5 bulan sert düş göster genel yay sat karşın havacılık gyo bil hisse biraz daha direnç kal borsa sat belirgin haber ak yerine yurtdışı piyasa geçen hafta gör iyimser yer daha temkin dur bırak yurtdışı sen hafta sat one çık etki ol düşün bıst bugün de sat baskı işlem başla gün içeri dengele çaba göster bekle",neg
2022 rekor getiri ardından bist yeni yıl art fiyat oynak başla perşembe cuma gün sert hareket ardından bist-100 geç hafta kayıp tamamla banka düş %6 bul yeni hafta başla borsa dinamik önem değişim gör sen dönem tl mevduat faiz art eğilim getiri açı borsa cazibe miktar azal UNK hafta yatay başlangıç bekle,neg
yeni hafta yüksel başla abd yıllık tahvil faiz dün nispeten sakın seyir takip et salgın sonra ekonomi düzel beklenti havacılık banka enerji altyapı hisse yurt dişi endeks destekle geç dönem prim hisse özellikle de teknoloji şirket sat devam et dün yurt içeri iş tl değer kayıp cds prim tahvil faiz yüksel takip et banka hisse yakın değer kayıp bist-100 endeks de gün eksi kapa tcmb mart para politika kurul toplantı önce tl üzeri art baskı hisse senet taraf olumsuz etkile bıst gün hafif al başla ancak sat baskı süre daha devam et düşün,neg
yurtdışı borsa geç hafta dalgalı seyir sonunda hafif eksi tamamla UNK de - bant sıkış devam et hafta sen iki gün açık ol piyasa banka telekom hisse diğer sektör göre biraz daha sat ol izle yeni hafta başla yurtdışı taraf zayıf risk iştah devam et bugün özellikle jeopolitik geliş UNK savaş bağlam belirle ol değer yurtiçi iş bilanço dönem sen iki gün şirket baz hareket hız kazan yurtdışı seyir paralel ol bıst hafta sat başla düşün,neg
küresel piyasa abd enflasyon veri önce denge ara sür dün bist-100 negatif ol ayrış özellikle ihracat şirket döviz cinsi fiyatla yap sektör pozitif ol ayrış devam et düşün bıst bugün zayıf aç ardından dün sert düş sonra toparla eğilim göster bekle,neg
dün küresel borsa sat seyir haki abd borsa havacılık mali sektör hammadde hisse yoğun sat %1 yakın gerile avrupa asya borsa sat biraz daha kuvvet yap değer sat yeni UNK varyant ilişkin değer kaynak ol vurgula bu kısa düzel ol yön görüş de var dün bist yurt dişi sat dalga etkile özellikle demir çelik havacılık hisse sert geri çek yaşa bist-100 endeks de kayıp gözle bugün haber ak ol cari denge veri izle yurt dişi dinamik yakın takip et devam et aç dün sat ardından hafif alim yön eğilim gör,neg
hisse senet hafta yatay başlangıç yap bekle UNK sonuç yoğun ol takip et hafta hisse spesifik hareket hakim ol öngör makro taraf iş yarın açıkla iş veri dış önem gündem madde bulun,neg
küresel piyasa fed tahvil alim politika ilişkin temkin dur one çık UNK büyü ilişkin yarat belirsiz gündem gel abd piyasa süre konuş sinir geri çek başla yurt iç taraf gerek zayıfla yurt dişi risk iştah gerekse süre güç performans göster tl sen iki gün değer kayıp yaşa banka holding hisse baş ol üzere borsa sat getir dün bist-100 değer kaybet banka günlük kayıp %3 yaklaş borsa sat baskı eylül ppk toplantı önce sür düşün dün sat ardından abd vade asya piyasa sabah itibar sat ol gör bıst de gün sat baskı başla öngör,neg
dün gün baş sat seviye kadar geri çek bist-100 endeks öğle sonra gel alım gün seviye üzeri hafif artı tamamla dün altın maden sigorta banka hisse olumlu yön ayrış abd hisse endeks de dün hafif toparla çaba var bist hafta son gir temkin alım devam öngör,neg
bist yeni hafta yine sert sat başla dün bist-100 endeks değer kaybet endeks yıl baş göre kayıp ol dün sat seyir kayıp daha belirgin ol sektör telekom banka dayanıklı tüketim hisse ol sırala özellikle banka güç UNK kar beklenti rağmen sen dönem düzenle marj baskı neden yılbaşı göre %10 üzeri gerile görün baş itibar sigorta altın maden hisse iş olumlu ayrış gör cuma gün al seyir ardından dün gel sat borsa aşağı yön düzel hareket gir ol yön olası artır gün içeri gel alım sat amaç değer süre aşağı yön eğilim sür tahmin et,neg
yurt dişi taraf endeks dün yatay kapa ardından bugün abd vade asya hisse senet endeks hafif artı ol gör dün uzun süre sanayi hisse geri kalan banka hisse toparla çaba var bist-100 banka gel alım sakın yüksel sür borsa bugün de gün temkin başla bekle banka toparla devam et düşün,neg
dün abd yıllık tahvil faiz hız yüksel sonra seviye gerile uzun vade faiz istikrar kazan beklenti geç gün sert sat gör teknoloji hisse kuvvet düzel imkan sağla abd hisse senet endeks art kapa dün yurt iç de tl üzeri baskı hafifle bu paralel ol cds prim yıllık tahvil yüksel ara ver gör yurt dişi kaynak ol denge tedirgin bist de özellikle havacılık petrokimya hisse ağırlık yüksel beraber getir banka hisse yer yer yabancı çık devam et endeks yüksel sınırla sabah yurt dişi taraf temkin iyimser koru gözle bist-100 endeks iş ocak baş yan aş güçlük çek seviye bulun kuvvet haber ak ol endeks yatay seyir devam et ihtimal kuvvet gör bıst gün hisse değişim one çık yatay yakın eğilim başla bekle,neg
dün banka holding endeks üzeri ağırlık ol sanayi hisse belirgin kar sat izle bu karşılık çimento oto perakende hisse endeks destekle dün işlem sonra bist-100 endeks seviye alt yatay kapa yap dün abd borsa iş şirket baz endişe neden özellikle banka hisse gözle belirgin düş yaşa hafta sen gün UNK yatay eğilim devam et bekle,neg
bist-100 endeks cuma gün yatay seyret hafta baz yüksel göster hafta baz havacılık telekom otomotiv gıda perakende sektör endeks sürükle banka demir çelik hisse olumsuz ayrış dikkat çek piyasa yeni hafta gir ay son itibaren açıkla başla UNK finansal beklenti odakla bu bağ ol hisse baz hareket hız kazan bekle yurt dişi taraf bugün abd piyasa aç avrupa borsa tatil neden kapalı kal devam et yurt iç veri gündem açı bugün gel cari denge istihdam veri önem taşı hafta iç ayrıca sanayi üretim perakende sat veri açıkla seçim gündem de piyasa takip et geliş ara ol bist yurt dişi katılım tatil neden hafta baş nispeten zayıf kal endeks yatay seyir koru tahmin et,neg
amerikan yıllık tahvil faiz seviye de alt gel global risk iştah destekle devam et yine de abd bugün açıkla enflasyon veri ön dönem global faiz hisse senet seyir oldukça belirle ol yurt iç iş önem veri ak ol bugün yap bekle kabine toplantı takip et hisse senet yatay aç sonra yurt dişi piyasa takip et gün ol öngör,neg
küresel piyasa yeni gün abd enflasyon veri önce nispeten sakın başla dün abd endeks gün genelde hafif eksi kapa sabah itibar vade piyasa temkin sakın seyir koru dün bist iş özellikle banka hisse gel sat var tcmb perşembe gün ppk toplantı önce oynak art gözle dün sat sonra endeks destek seviye tutun gör bugün hafif sat eğilim gün başla düşün,neg
abd borsa teknoloji ağırlık hisse sat baskı hisset dün UNK de sen dönem prim hisse gel kar realizasyon amaç sat gör bugün açıkla abd enflasyon veri hem yurtdışı piyasa hem de yurtiçi risk iştah şekil açı önem taşı veri beklenti üzeri gerçek durum yurtdışı sat ağırlık seyir gözle bu bist olumsuz yansı bekle içeri iş finansal sonuç açıkla devam et süreç hisse değişim pozisyon yeniden değer one çık düşün endeks yatay aç bekle,neg
bist-100 endeks geç hafta havacılık enerji kimya hisse öncü yukarı tamamla hafta sen gün yurtdışı piyasa zayıf etki yatay seyir gözle abd hisse endeks cuma gün bist kapa sonra düzey kayıp ver sat seyir güç işgücü veri faiz art kal dair yarat endişe kaynak yeni hafta başla yurtiçi analist çeyrek bilanço beklenti one çık bekle bilanço açı sektörel baz güç beklenti ol yurtdışı zayıf seyir neden UNK hafta başlangıç yatay seviye ol bekle,neg
bugün açıkla abd tüket enflasyon veri önce yurtdışı taraf miktar sat eğilim gözle manşet enflasyon beklenti üzeri gel yurtdışı düzel eğilim kuvvetlen bist de bilanço dönem son gel prim hisse kar sat gözle dün de perakende banka hisse gel sat endeks aşağı çek petrokimya otomotiv demir çelik hisse kuvvet kal bist-100 endeks gün art kapa imkan sağla UNK bugün azal işlem hacim birlikte yatay seyir gör bekle,neg
art risk algı neden hafif sat aç bekle sen rol ardından kısa vade düzel gör dün büyük ölçü yatay kalan piyasa telekom maden sektör destekle gör diğer yan UNK bilanço sonra gıda perakende sektör zayıf kalan taraf,neg
bist-100 dün demir çelik havacılık hisse gel alım yukarı eğilim sür yeni kapa rekor gün kapa bu karşılık perakende banka hisse belirgin sat baskı gözle dün yurt dişi taraf iş bugün türkiye saat öğle sonra açıkla kritik abd enflasyon veri önce temkin seyir haki özellikle teknoloji hisse gel sat endeks aşağı çek piyasa hafta son gir hem gel hafta çarşamba gün fed hem de perşembe gün tcmb faiz karar olası etki fiyatla çalış yurtdışı eğilim etki hız çık ardından art kar realizasyon beklenti bıst bugün miktar geri çek yaşa düşün,neg
